"1ac13ccce9fc4a66bda9b79406227128","230519100042","2023/5/8 00:00:00","2229","南库区新4号仓","20230314-2229-1114-15110","1","2,3","21221","3,4,2,4,6|5,3,4,5,2","531","无","90","辛莹","2023/5/19 17:19:32","1","系统超级管理员","2024/5/31 14:06:05","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","0","d","2024/5/31 14:06:05"
"5a7c655029d944868dec8aca76891666","230522100097","2023/5/22 00:00:00","2227","南库区新2号仓","20230314-2227-1114-15109","1","2,3,4","21221","3,4,2,4,6|5,3,4,5,2","531","无","96","韩嘉鑫","2023/5/22 09:36:01","1","系统超级管理员","2024/5/31 14:07:09","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","0","d","2024/5/31 14:07:09"
"57eae51a19d94fb68e6f96619a409f71","230522100098","2023/5/22 00:00:00","2231","南库区新6号仓","20230314-2231-1114-15114","1","2,3,4","21221","3,4,2,4,6|5,3,4,5,4","531","无","96","韩嘉鑫","2023/5/22 09:36:36","1","系统超级管理员","2024/5/31 14:07:09","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","0","d","2024/5/31 14:07:09"
"85af4618c06b4b9b86f7b4ad8257cbc8","230522100099","2023/5/22 00:00:00","2244","南库区老6号仓","20230314-2244-1114-15131","1","2,3","21221","2,4,2,4,6|5,3,4,5,2","531","无","96","韩嘉鑫","2023/5/22 09:39:05","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","0","d","2024/5/31 14:07:13"
"5e3ef813140c4dc982421ec5242985d3","230522100100","2023/5/22 00:00:00","2228","南库区新3号仓","20230314-2228-1114-15108","1","2,3","21221","1,4,2,4,6|6,3,4,5,3","531","无","98","刘萍（小）","2023/5/22 09:41:07","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","22d81a22cb58415da3ad240b2f970dad","0","d","2024/5/31 14:07:13"
"5e9541c8aff24e738470d2185f073587","230522100101","2023/5/22 00:00:00","2230","南库区新5号仓","20230314-2230-1114-15111","1","4,5","21221","3,4,2,4,6|5,3,4,5,2","531","无","98","刘萍（小）","2023/5/22 09:41:37","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","22d81a22cb58415da3ad240b2f970dad","0","d","2024/5/31 14:07:13"
"964a076024c643098730bc471c90d4f9","230522100102","2023/5/22 00:00:00","2555","南库区新9号仓","20230314-2555-1114-15122","1","3,4,7","21221","3,4,2,4,6|5,3,4,4,3","531","无","98","刘萍（小）","2023/5/22 09:42:15","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","22d81a22cb58415da3ad240b2f970dad","0","d","2024/5/31 14:07:13"
"88f3ec7fd9f4405ebaff228cd0ea6f19","230522100103","2023/5/22 00:00:00","2229","南库区新4号仓","20230314-2229-1114-15110","1","1,2,4","21221","2,4,2,4,6|5,3,4,5,3","531","无","90","辛莹","2023/5/22 09:43:55","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","0","d","2024/5/31 14:07:13"
"5db5e9ee28bb447cb8bde0122187e0de","230522100104","2023/5/22 00:00:00","2233","南库区新8号仓","20230314-2233-1114-15121","1","2,3,4","21221","3,4,2,4,6|5,3,4,5,2","531","无","90","辛莹","2023/5/22 09:44:24","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","0","d","2024/5/31 14:07:13"
"775eb7c3ce834a6abf3916cf2a6783c5","230522100105","2023/5/22 00:00:00","2242","南库区老2号仓","20230313-2242-1114-15107","1","2,3,4","21221","2,4,2,4,6|5,3,4,5,3","531","无","90","辛莹","2023/5/22 09:44:59","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","0","d","2024/5/31 14:07:13"
"317489fd19814b6a834b51072b7b086b","230522100106","2023/5/22 00:00:00","2232","南库区新7号仓","20230314-2232-1114-15120","1","2,3","21221","3,4,2,4,6|5,3,4,5,2","531","无","97","崔熙林","2023/5/22 09:54:33","1","系统超级管理员","2024/5/31 14:07:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","0","d","2024/5/31 14:07:13"
"2a15c9436ceb4b86aeeb5fffe0186e24","230522100107","2023/5/22 00:00:00","2241","南库区新16号仓","20230314-2241-1114-15129","1","4,7,8","21221","2,4,2,4,6|5,3,4,5,1","531","无","97","崔熙林","2023/5/22 09:55:12","1","系统超级管理员","2024/5/31 14:07:14","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","0","d","2024/5/31 14:07:13"
"57f79870861947e1b0769c9de0d050db","230522100108","2023/5/22 00:00:00","2245","南库区老8号仓","20230314-2245-1114-15132","1","1,3","21221","3,4,2,4,6|5,3,4,5,2","531","无","97","崔熙林","2023/5/22 09:55:40","1","系统超级管理员","2024/5/31 14:07:14","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","0","d","2024/5/31 14:07:14"
"f5f4e580e48545c49b15cacd2814bb0a","230522100109","2023/5/22 00:00:00","2235","南库区新10号仓","20230314-2235-1114-15123","1","1,2","21221","3,4,2,4,6|5,3,4,5,2","531","无","94","郭君","2023/5/22 09:58:11","1","系统超级管理员","2024/5/31 14:07:18","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","0","d","2024/5/31 14:07:18"
"61e35d202342475b808eb775ed81a230","230522100110","2023/5/22 00:00:00","2236","南库区新11号仓","20230314-2236-1114-15124","1","2","21221","1,4,2,4,6|5,3,4,5,2","531","无","94","郭君","2023/5/22 09:58:38","1","系统超级管理员","2024/5/31 14:07:18","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","0","d","2024/5/31 14:07:18"
"b113770d91a742a4934dd65ada75f28d","230522100111","2023/5/22 00:00:00","2237","南库区新12号仓","20230314-2237-1114-15125","1","2,3,4","21221","2,4,2,4,6|5,3,4,5,3","531","无","94","郭君","2023/5/22 09:59:10","1","系统超级管理员","2024/5/31 14:07:19","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","0","d","2024/5/31 14:07:19"
"a82dd106b71e4d1aa5033cf630e96c85","230522100112","2023/5/22 00:00:00","2238","南库区新13号仓","20230314-2238-1114-15126","1","2,3,4","21221","3,4,2,4,6|5,3,4,5,2","531","无","92","付祥","2023/5/22 10:00:49","1","系统超级管理员","2024/5/31 14:07:19","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","0","d","2024/5/31 14:07:19"
"10df84c042634f36b45eeb330c4ab1b3","230522100113","2023/5/22 00:00:00","2239","南库区新14号仓","20230314-2239-1114-15127","1","2,3,4","21221","2,4,2,4,6|5,3,4,3,2","531","无","92","付祥","2023/5/22 10:01:20","1","系统超级管理员","2024/5/31 14:07:19","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","0","d","2024/5/31 14:07:19"
"29d10a45e3f04c27995a5bc7fda1998c","230522100114","2023/5/22 00:00:00","2240","南库区新15号仓","20230314-2240-1114-15128","1","4,5","21221","3,4,2,4,6|5,3,4,4,3","531","无","92","付祥","2023/5/22 10:01:49","1","系统超级管理员","2024/5/31 14:07:19","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","0","d","2024/5/31 14:07:19"
"f796e4d97a394c339332fc78c5a61614","230522100115","2023/5/22 00:00:00","2243","南库区老4号仓","20230314-2243-1114-15130","1","2,3","21221","3,4,2,4,6|5,3,4,5,2","531","无","1233","刘斌","2023/5/22 10:03:10","1","系统超级管理员","2024/5/31 14:07:19","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","146a328c2f1942d2999f974cc8a26281","0","d","2024/5/31 14:07:19"
"183e521723014618bbc65a8a950ddb59","230522100116","2023/5/22 00:00:00","2246","南库区老10号仓","20230314-2246-1114-15133","1","2,3,4,5","21221","2,4,2,4,6|4,3,4,5,1","531","无","1233","刘斌","2023/5/22 10:03:42","1","系统超级管理员","2024/5/31 14:07:19","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","146a328c2f1942d2999f974cc8a26281","0","d","2024/5/31 14:07:19"
"ce0580c186db4559be3fe64b45b393f8","230522100117","2023/5/15 00:00:00","2249","北库区15号仓","20230314-2249-1114-15136","1","2,3","21221","3,4,2,4,6|5,3,4,5,2","531","无","115","杨少锋","2023/5/22 10:05:18","115","杨少锋","2023/11/14 13:53:44","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","9ebd0b3542d74d3bb4e7842f23462f1b","2","n",""
"aead953db1c4467388d2b54de94322af","230522100118","2023/5/15 00:00:00","2250","北库区16号仓","20230314-2250-1114-15137","1","3,4","21221","5,4,2,4,6|5,3,4,2,1","531","无","115","杨少锋","2023/5/22 10:06:12","115","杨少锋","2023/11/14 13:53:45","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","9ebd0b3542d74d3bb4e7842f23462f1b","2","n",""
"703fdda3a2ed461a921eb8b0db4b49fc","230522100119","2023/5/22 00:00:00","2249","北库区15号仓","20230314-2249-1114-15136","1","2,3,4","21221","3,4,2,4,6|5,3,4,6,4","531","无","115","杨少锋","2023/5/22 10:06:43","115","杨少锋","2023/11/14 13:53:45","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","9ebd0b3542d74d3bb4e7842f23462f1b","2","n",""
"9ebf9932a3b2410eafd036e7a86267c8","230522100120","2023/5/22 00:00:00","2250","北库区16号仓","20230314-2250-1114-15137","1","2,3,4","21221","3,4,2,4,6|5,3,4,5,2","531","无","115","杨少锋","2023/5/22 10:07:18","115","杨少锋","2023/11/14 13:53:45","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","9ebd0b3542d74d3bb4e7842f23462f1b","2","n",""
"52bab90a8f0d4adb940cc96500f6b40f","230522100121","2023/5/15 00:00:00","2253","北库区19号仓","20230314-2253-1114-15138","1","2,3,4","21221","4,4,2,4,6|5,3,4,5,5","531","无","118","刘红兴","2023/5/22 10:08:44","118","刘红兴","2023/11/14 13:53:45","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","c9d9e8eaa76944bbb6d420bee7a26bf2","2","n",""
"4840f267ac01493cb8ea036706ba75cc","230522100122","2023/5/22 00:00:00","2253","北库区19号仓","20230314-2253-1114-15138","1","1,3","21221","3,4,2,4,6|5,3,4,5,2","531","无","118","刘红兴","2023/5/22 10:09:13","118","刘红兴","2023/11/14 13:53:46","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","c9d9e8eaa76944bbb6d420bee7a26bf2","2","n",""
"d6271290835c4c59aa8d640ca3cacf4d","230522100123","2023/5/22 00:00:00","2255","北库区21号仓","20230314-2255-1114-15139","1","1,2,4,7","21221","3,4,2,4,6|5,3,4,5,2","531","无","118","刘红兴","2023/5/22 10:09:47","118","刘红兴","2023/11/14 13:53:46","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","c9d9e8eaa76944bbb6d420bee7a26bf2","2","n",""
"c6477397e16649a5a13edaa06c4b0dc9","230522100124","2023/5/15 00:00:00","2255","北库区21号仓","20230314-2255-1114-15139","1","2,3","21221","2,4,2,4,6|5,3,4,8,11","531","无","118","刘红兴","2023/5/22 10:10:20","118","刘红兴","2023/11/14 13:53:46","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","c9d9e8eaa76944bbb6d420bee7a26bf2","2","n",""
"76c31a2600ea4819a5bee834dd80efba","230522100125","2023/5/22 00:00:00","2256","北库区22号仓","20230314-2256-1114-15140","1","2","21221","3,4,2,4,6|5,3,4,5,2","531","无","116","王利萍","2023/5/22 10:15:16","116","王利萍","2023/11/14 13:53:47","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","34dce36b917d4ee09f278b23333c7020","2","n",""
"0e4e7b5cc8a94dd89a9b1981b7a9d62f","230522100126","2023/5/15 00:00:00","2256","北库区22号仓","20230314-2256-1114-15140","1","5,7","21221","3,4,2,4,6|5,3,4,5,2","531","无","116","王利萍","2023/5/22 10:15:42","116","王利萍","2023/11/14 13:53:47","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","34dce36b917d4ee09f278b23333c7020","2","n",""
"11304091f5c0470fb828e5e79e8f6a92","230522100127","2023/5/15 00:00:00","2257","北库区23号仓","20230314-2257-1114-15141","1","8,10","21221","3,4,2,4,6|5,3,5,6,7","531","无","116","王利萍","2023/5/22 10:16:15","116","王利萍","2023/11/14 13:53:47","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","34dce36b917d4ee09f278b23333c7020","2","n",""
"b16b66d26a8f4c52a042db88c0fdedbb","230522100128","2023/5/22 00:00:00","2257","北库区23号仓","20230314-2257-1114-15141","1","4,5","21221","3,4,2,4,6|5,3,4,5,2","531","无","116","王利萍","2023/5/22 10:16:39","116","王利萍","2023/11/14 13:53:47","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","34dce36b917d4ee09f278b23333c7020","2","n",""
"23fea814811946e09d65a04b953bd9f1","230524100129","2023/4/3 00:00:00","2249","北库区15号仓","20230314-2249-1114-15136","1","5,6,9","21211","3,4,2,4,6|5,3,4,5,2","532","无","114","王博","2023/5/24 08:32:37","114","王博","2023/11/14 13:53:48","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","03f1ac6b4ed64b47a46e036edc2daed9","2","n",""
"eae3697b67e44867b642288f3de6950f","230524100130","2023/4/3 00:00:00","2250","北库区16号仓","20230314-2250-1114-15137","1","7,9,10","21211","3,4,2,4,6|5,3,4,5,6","532","无","114","王博","2023/5/24 08:34:10","114","王博","2023/11/14 13:53:48","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","03f1ac6b4ed64b47a46e036edc2daed9","2","n",""
"56b7447d7ba74746b473485165081582","230524100131","2023/4/3 00:00:00","2253","北库区19号仓","20230314-2253-1114-15138","1","8,9,10,11","21211","3,4,2,4,6|5,3,4,5,8","532","无","114","王博","2023/5/24 08:35:04","114","王博","2023/11/14 13:53:48","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","03f1ac6b4ed64b47a46e036edc2daed9","2","n",""
"f6df0428507a4b50b39b18a023edf11b","230625100136","2023/6/5 00:00:00","2243","南库区老4号仓","20230314-2243-1114-15130","1","3","21211","1,0,2,4,6","531","","1233","刘斌","2023/6/25 19:02:44","1233","刘斌","2023/11/14 13:53:49","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","146a328c2f1942d2999f974cc8a26281","2","e","2026/3/2 03:00:02"
"df14afa735bc47149682254230e2ba75","230625100137","2023/6/5 00:00:00","2247","南库区老11号仓","20230314-2247-1114-15134","1","3","21221","5,3,4,5,2","531","","1233","刘斌","2023/6/25 19:03:20","1","系统超级管理员","2024/12/4 17:12:06","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","146a328c2f1942d2999f974cc8a26281","2","e","2026/3/2 03:00:02"
"c25e5c2e2c5947ff8e647a781c43bfc6","230625100138","2023/6/5 00:00:00","2229","南库区新4号仓","20230314-2229-1114-15110","1","3","21221","3,4,2,4,6","531","","90","辛莹","2023/6/25 19:06:01","90","辛莹","2023/11/14 13:53:49","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","2","e","2026/3/2 03:00:02"
"19b4c158f73848a584954d3d51220a6b","230625100139","2023/6/5 00:00:00","2233","南库区新8号仓","20230314-2233-1114-15121","1","8","21221","3,4,2,4,6","531","","90","辛莹","2023/6/25 19:06:45","90","辛莹","2023/11/14 13:53:50","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","2","e","2026/3/2 03:00:02"
"33e94c33c7a249888266247621fd2bca","230625100140","2023/6/5 00:00:00","2242","南库区老2号仓","20230313-2242-1114-15107","1","5","21221","6,3,4,5,2","531","","90","辛莹","2023/6/25 19:07:19","90","辛莹","2023/11/14 13:53:50","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","2","e","2026/3/2 03:00:02"
"163153b2c69d4fd3aa868e799c802e87","230625100141","2023/6/5 00:00:00","2239","南库区新14号仓","20230314-2239-1114-15127","1","2","21221","3,4,2,4,6","531","无","92","付祥","2023/6/25 19:47:25","92","付祥","2023/11/14 13:53:50","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","2","e","2026/3/2 03:00:02"
"d4817e8cb7b1445189b1d508dc73b3ed","230625100142","2023/6/5 00:00:00","2240","南库区新15号仓","20230314-2240-1114-15128","1","2","21221","5,3,4,5,2","531","无","92","付祥","2023/6/25 19:47:59","92","付祥","2023/11/14 13:53:50","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","2","e","2026/3/2 03:00:02"
"e907dfbdeae54e9f9d11acfde738bf37","230625100143","2023/6/5 00:00:00","2241","南库区新16号仓","20230314-2241-1114-15129","1","4","21221","5,3,4,5,2","531","无","92","付祥","2023/6/25 19:48:36","92","付祥","2023/11/14 13:53:51","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","2","e","2026/3/2 03:00:02"
"87deebad538a4265b37ee2b24c04bfee","230625100144","2023/6/5 00:00:00","2226","南库区新1号仓","20230313-2226-1114-15106","1","2","21221","5,3,4,5,2","531","无","91","张宝侠","2023/6/25 19:50:58","91","张宝侠","2023/11/14 13:53:51","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","2","e","2026/3/2 03:00:02"
"a16e3d14c2de4fb1b90298a4cdc90ab5","230625100145","2023/6/5 00:00:00","2247","南库区老11号仓","20230314-2247-1114-15134","1","3","21221","5,3,4,5,2","531","无","91","张宝侠","2023/6/25 19:51:35","91","张宝侠","2023/11/14 13:53:51","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","2","e","2026/3/2 03:00:03"
"c4e5885ab93844d49f2fb8be4d5d49b4","230625100146","2023/6/5 00:00:00","2248","南库区老12号仓","20230314-2248-1114-15135","1","5","21221","3,4,2,4,6","531","无","91","张宝侠","2023/6/25 19:52:12","91","张宝侠","2023/11/14 13:53:52","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","2","e","2026/3/2 03:00:03"
"bc2a86bf34cd4c3692fae380b4539210","230625100147","2023/6/5 00:00:00","2235","南库区新10号仓","20230314-2235-1114-15123","1","3","21221","3,4,2,4,6","531","无","94","郭君","2023/6/25 19:53:14","94","郭君","2023/11/14 13:53:52","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","2","e","2026/3/2 03:00:03"
"8436b75b8dd04103bb38ff2431f5bfaf","230625100148","2023/6/5 00:00:00","2236","南库区新11号仓","20230314-2236-1114-15124","1","2","21221","5,3,4,5,2","531","无","94","郭君","2023/6/25 19:54:04","94","郭君","2023/11/14 13:53:52","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","2","e","2026/3/2 03:00:03"
"7b995cdcd5cb4412b5e05ae88957f82a","230625100149","2023/6/5 00:00:00","2237","南库区新12号仓","20230314-2237-1114-15125","1","3","21221","3,4,2,4,6","531","无","94","郭君","2023/6/25 19:54:38","94","郭君","2023/11/14 13:53:52","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","2","e","2026/3/2 03:00:03"
"34c8519f8724433c97ee165301e306be","230625100150","2023/6/5 00:00:00","2227","南库区新2号仓","20230314-2227-1114-15109","1","5","21221","3,4,2,4,6","531","无","96","韩嘉鑫","2023/6/25 19:57:37","96","韩嘉鑫","2023/11/14 13:53:53","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","2","e","2026/3/2 03:00:03"
"ee61aaaea9e646f78fca3b994338cc6f","230625100151","2023/6/5 00:00:00","2231","南库区新6号仓","20230314-2231-1114-15114","1","4","21221","5,3,4,5,2","531","无","96","韩嘉鑫","2023/6/25 19:58:28","96","韩嘉鑫","2023/11/14 13:53:53","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","2","e","2026/3/2 03:00:03"
"f29f8260ec7d46dea5a48ebf4cc637fe","230625100152","2023/6/5 00:00:00","2244","南库区老6号仓","20230314-2244-1114-15131","1","3","21221","3,4,2,4,6","531","无","96","韩嘉鑫","2023/6/25 19:58:54","96","韩嘉鑫","2023/11/14 13:53:53","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","2","e","2026/3/2 03:00:03"
"206646c57bd84746a599ab1ad64b117b","230625100153","2023/6/5 00:00:00","2233","南库区新8号仓","20230314-2233-1114-15121","1","3","21221","5,3,4,5,2","531","无","97","崔熙林","2023/6/25 20:00:34","97","崔熙林","2023/11/14 13:53:53","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","2","e","2026/3/2 03:00:03"
"489dcb4dcb0a459599afa6731e935921","230625100154","2023/6/6 00:00:00","2241","南库区新16号仓","20230314-2241-1114-15129","1","2","21221","5,3,4,5,2","531","无","97","崔熙林","2023/6/25 20:01:38","97","崔熙林","2023/11/14 13:53:54","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","2","e","2026/3/2 03:00:03"
